id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1267677911231971328,717925993793654784,2020-06-02 04:42:21+00:00,BlackLivesMatter,Chicago Shakedown condemns White Supremacy and racism. We believe Black Lives Matter.,post,-,Chicago Shakedown condemns White Supremacy and racism. We believe Black Lives Matter.,c***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Thank you @S***s for this statement. #BlackLivesMatter, and this fight won’t be over until every piece of legislation we pass and every action our elected officials take reflect that. https://***QC', 'tweet_B：Leave it to the kids! #BlackLivesMatter https://***Zv', 'tweet_C：Thank you, PlayStation, for matching donations. #BlackLivesMatter https://***Fy']","['Thank you @S***s for this statement. #BlackLivesMatter, and this fight won’t be over until every piece of legislation we pass and every action our elected officials take reflect that. https://***QC', 'Leave it to the kids! #BlackLivesMatter https://***Zv', 'Thank you, PlayStation, for matching donations. #BlackLivesMatter https://***Fy', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Anti Racism Resources for white people and honestly for other non-black people of color who want to learn as well: https://***jS BLACK LIVES MATTER. #BlackOutTuesday (3/3)', 'Chicago Shakedown condemns White Supremacy and racism. We believe Black Lives Matter.', 'Tonight @B***l will be joining Council’s around the UK in lighting up our Buildings in Purple in solidarity calling for #JusticeForGeorgeFloyd and sharing our heartfelt condolences and 🙏🏾 with his family and the @C***s #BlackLivesMatter @C***y https://***LP', '-']",-,1,post,"City Council member Ella Jones is elected mayor of Ferguson, becoming the city  s first Black mayor. Knowles, the three-term incumbent, could not seek a fourth three-year term due to term limits. time：2020-06-02"
t1496671593044627458,2832475948,2022-02-24 02:21:29+00:00,BlackLivesMatter,RT @markmobility: 19 Austin police officers were indicted for using deadly weapons to injure nearly a dozen Black Lives Matter demonstrator…,retweet,"19 Austin police officers were indicted for using deadly weapons to injure nearly a dozen Black Lives Matter demonstrators. @G***t just said, ""Those officers should be praised for their efforts, not prosecuted."" https://***9L",-,m***y,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：Ahmaud Arbery's Killers Found Guilty Of All Federal Hate Crime Charges - The Police Tribune https://***qO Follow @b***r #BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune"", 'tweet_B：19 Austin police officers were indicted for using deadly weapons to injure nearly a dozen Black Lives Matter demonstrators. @G***t just said, ""Those officers should be praised for their efforts, not prosecuted."" https://***9L', 'tweet_C：Black Lives Matter 🖤']","[""Ahmaud Arbery's Killers Found Guilty Of All Federal Hate Crime Charges - The Police Tribune https://***qO Follow @b***r #BlueLivesMatter #BackTheBlue #lawenforcement #PoliceTribune"", '19 Austin police officers were indicted for using deadly weapons to injure nearly a dozen Black Lives Matter demonstrators. @G***t just said, ""Those officers should be praised for their efforts, not prosecuted."" https://***9L', 'Black Lives Matter 🖤', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Today, I pray for ...love in the face of hate. ...protection over the Black community. ...peace that passes all understanding. Rest in power, Ahmaud Arbery. The fight continues. ✊🏾💞 #SayHisName #BlackLivesMatter https://***VV', 'Support #indieauthor #bookstore #indiebooks #BookBangs #readerscommunity #booklove #BookBoost #Books #twt #WritingCommunity #BlackLivesMatter #WednesdayMotivation #Wednesdaythought @M***r @L***1 @B***m @M***s... https://***1Z', 'And let’s not forget that the justice department tried to shut down the hate crime trial with a plea deal against the wishes of the family. At every level black folk have to fight for the legal recognition that #BlackLivesMatter.', '-']",tweet_B,-,retweet,Ahmaud Arbery  s killers were sentenced to life in prison for federal hate crimes. time：2022-02-23
t1491568550699483143,16259251,2022-02-10 00:23:49+00:00,BlackLivesMatter,The Black swimmer was briefly barred because she refused to change her Black Lives Matter swimsuit. ,post,-,The Black swimmer was briefly barred because she refused to change her Black Lives Matter swimsuit. https://***za,r***v,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：@m***3 @b***l We can't take that shit anymore...racists insults blacks everyday in Europe and Twitter apologies closes those chapters. What was the penalty for this? Withdrawal of sponsorship or what? #BoycottAdidas #BlackLivesMatter https://***V9"", 'tweet_B：Companies like Starbucks claim to believe Black Lives Matter -- until black workers start organizing unions. https://***WG', ""tweet_C：The treatment Zouma is being subjected to defies logic. Considering that some players have been accused of almost the same crimes yet received minor punishment. I don't condone what he did, I simply wish that fairness reigns in such cases #BlackLivesMatter""]","[""@m***3 @b***l We can't take that shit anymore...racists insults blacks everyday in Europe and Twitter apologies closes those chapters. What was the penalty for this? Withdrawal of sponsorship or what? #BoycottAdidas #BlackLivesMatter https://***V9"", 'Companies like Starbucks claim to believe Black Lives Matter -- until black workers start organizing unions. https://***WG', ""The treatment Zouma is being subjected to defies logic. Considering that some players have been accused of almost the same crimes yet received minor punishment. I don't condone what he did, I simply wish that fairness reigns in such cases #BlackLivesMatter"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Companies like Starbucks claim to believe Black Lives Matter -- until black workers start organizing unions. https://***WG', 'Beautiful moment Rochas Okorocha and Gov Uzodinma hug and shake hands at a function in Abuja Read more: https://***v9 #imostate #imostategovernment #nigeriagovernment #nigerianews #ibadan #realhotgirlverified #ASUUstrike #dukeoil #cuppy #mrbayo #blacklivesmatter https://***ca', 'The Black swimmer was briefly barred because she refused to change her Black Lives Matter swimsuit. https://***za', '-']",-,2,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1274090380527652866,1106243848311853058,2020-06-19 21:23:12+00:00,BlackLivesMatter,Juneteenth is the oldest nationally celebrated commemoration of the ending of slavery in the United States. ✊🏾✊🏿✊🏼#blacklivesmatter #Juneteenth ,post,-,Juneteenth is the oldest nationally celebrated commemoration of the ending of slavery in the United States. ✊🏾✊🏿✊🏼#blacklivesmatter #Juneteenth https://***x4,O***7,"['post', 'retweet', 'reply', 'quote']","['tweet_A：MorphoSource is a small team of scientists and developers. But on Juneteenth, we want to make clear that we believe #BlackLivesMatter, and that we support strong and badly needed efforts to increase inclusivity/opportunity (esp. for BIPOC individuals) in STEM and academia.', ""tweet_B：It took 3 months with no sports on TV for the world to pay attention to what's happening. #blacklivesmatters #Covid_19 #worldwar3 #whatsnext"", 'tweet_C：#important #blacklivesmatter #juneteenth #freedom https://***lO']","['MorphoSource is a small team of scientists and developers. But on Juneteenth, we want to make clear that we believe #BlackLivesMatter, and that we support strong and badly needed efforts to increase inclusivity/opportunity (esp. for BIPOC individuals) in STEM and academia.', ""It took 3 months with no sports on TV for the world to pay attention to what's happening. #blacklivesmatters #Covid_19 #worldwar3 #whatsnext"", '#important #blacklivesmatter #juneteenth #freedom https://***lO', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Today! #DefundThePolice #AbolishThePolice #BlackLivesMatter #JuneteenthDay', 'Juneteenth is the oldest nationally celebrated commemoration of the ending of slavery in the United States. ✊🏾✊🏿✊🏼#blacklivesmatter #Juneteenth https://***x4', 'Reading #animalfarm got me thinking ""All lives matter But some matter than others"" The rules of the system #BlackLivesMatter @J***a', '-']",-,1,post,Rayshard Brooks was shot and killed by Atlanta police in a Wendy  s parking lot. time：2020-06-12
t1479760912873627649,1310578799139008513,2022-01-08 10:24:28+00:00,BlackLivesMatter,Some minimal justice for an atrocious murder. #BlackLivesMatter  ,post,-,Some minimal justice for an atrocious murder. #BlackLivesMatter https://***2h,D***1,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Scoop: Amazon\'s Whole Foods claims the labor board\'s general counsel is trying to violate its copyright and constitutional rights by compelling the company to let workers wear ""Black Lives Matter"" masks https://***52 https://***y2', 'tweet_B：#BlackLivesMatter #Notoracism #Arberytrial #noparoleformurderers', 'tweet_C：Kitchener-based writer Ella Moore talks about racial representation in her novel, the Black Lives Matter movement and what young people need to know about modern-day activism. https://***CW']","['Scoop: Amazon\'s Whole Foods claims the labor board\'s general counsel is trying to violate its copyright and constitutional rights by compelling the company to let workers wear ""Black Lives Matter"" masks https://***52 https://***y2', '#BlackLivesMatter #Notoracism #Arberytrial #noparoleformurderers', 'Kitchener-based writer Ella Moore talks about racial representation in her novel, the Black Lives Matter movement and what young people need to know about modern-day activism. https://***CW', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['The Black Lives Matter movement caused many to question their privilege. @c***t reports that some white congregations are now paying ""royalties"" to a non-profit, to sing Negro spirituals. https://***h1', 'Some minimal justice for an atrocious murder. #BlackLivesMatter https://***2h', 'Justice for #AhmaudArbery . Praying his soul continues to rest in perfect peace and that his family find a little console in this sad victory.I also hope that this reminds all that #BlackLivesMatter', '-']",-,1,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1267063370655715329,84043323,2020-05-31 12:00:23+00:00,BlackLivesMatter,"Drawing the line between your voice being relevant, virtue signalling, and being complicit is tricky from the bizarre place of white-adjacent privilege I occupy. But this time I care too much to get hung up on it, solidarity is power. #BlackLivesMatter",post,-,"Drawing the line between your voice being relevant, virtue signalling, and being complicit is tricky from the bizarre place of white-adjacent privilege I occupy. But this time I care too much to get hung up on it, solidarity is power. #BlackLivesMatter",a***u,"['post', 'retweet', 'reply', 'quote']","['tweet_A：@C***D Quit telling lies! Didn’t you mama teach any better. What do you think this is? #TearGas #FlashGrenades #BlackLivesMatter #CharlotteUprising2020 https://***ba', 'tweet_B：@F***n Hi Kathryn. Thanks for watching AWAE. I created the show. I feel I should point out that this is my personal account. I can and will discuss whatever I want here including the issues that matter in the world. Be well. #antiracism #BlackLivesMatter #humanfamily #allinthistogether', 'tweet_C：They\'re chanting ""Black Lives Matter."" In Berlin. https://***dy']","['@C***D Quit telling lies! Didn’t you mama teach any better. What do you think this is? #TearGas #FlashGrenades #BlackLivesMatter #CharlotteUprising2020 https://***ba', '@F***n Hi Kathryn. Thanks for watching AWAE. I created the show. I feel I should point out that this is my personal account. I can and will discuss whatever I want here including the issues that matter in the world. Be well. #antiracism #BlackLivesMatter #humanfamily #allinthistogether', 'They\'re chanting ""Black Lives Matter."" In Berlin. https://***dy', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Drawing the line between your voice being relevant, virtue signalling, and being complicit is tricky from the bizarre place of white-adjacent privilege I occupy. But this time I care too much to get hung up on it, solidarity is power. #BlackLivesMatter', 'We stand on the side of justice. Black Lives Matter. Take action now in the links below. #BlackLivesMatter https://***BF', '#BlackLivesMatter https://***FN', '-']",-,0,post,"On May 29, four days after Floyd  s death, Chauvin was arrested and charged with third-degree murder and second-degree manslaughter. time：2020-05-29"
t1278373156907089921,1009577803304656896,2020-07-01 17:01:26+00:00,BlackLivesMatter,raise your hand if you'd like to see the town of Palm Beach put up a huge BLACK LIVES MATTER sign right across the street from Mar-a-Lago,post,-,raise your hand if you'd like to see the town of Palm Beach put up a huge BLACK LIVES MATTER sign right across the street from Mar-a-Lago,i***h,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Had the pleasure of speaking on an episode of the @i***s 🔥🔥 podcast. We spoke about music, quarantine, the black lives matter protests🖤✊🏾✊🏾👑 and more! #ismsxriddims💯 https://***iu', 'tweet_B：RT @m***s: Hi. You can tweet Black lives matter, but if you’re leaving and going places without a mask, you don’t really value Black l...', 'tweet_C：RT @M***n: Louisville metro police are escalating their brutality in the hopes of intimidating protesters. #BlackLivesMatter #Poli...']","['Had the pleasure of speaking on an episode of the @i***s 🔥🔥 podcast. We spoke about music, quarantine, the black lives matter protests🖤✊🏾✊🏾👑 and more! #ismsxriddims💯 https://***iu', 'RT @m***s: Hi. You can tweet Black lives matter, but if you’re leaving and going places without a mask, you don’t really value Black l...', 'RT @M***n: Louisville metro police are escalating their brutality in the hopes of intimidating protesters. #BlackLivesMatter #Poli...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['In addition to painting ""Black Lives Matter"" on the street in front of Trump Tower, they should also change the name of 5th Avenue to ""President Barack Obama Boulevard."" Raise your hand if you agree.🖐️', ""raise your hand if you'd like to see the town of Palm Beach put up a huge BLACK LIVES MATTER sign right across the street from Mar-a-Lago"", '*NEW EVENT* For Black LSE staff and students, this workshop will be a safe space to process recent events such as COVID-19, the murder of George Floyd, Black Lives Matter, and ongoing racism and microaggressions. https://***Zk', '-']",-,1,post,Rayshard Brooks was shot and killed by Atlanta police in a Wendy  s parking lot. time：2020-06-12
t1497609930743889926,17789578,2022-02-26 16:30:06+00:00,BlackLivesMatter,"NOW is committed to diversity, inclusion, and intersectionality. Black lives matter! ",post,-,"NOW is committed to diversity, inclusion, and intersectionality. Black lives matter! https://***Ea",N***W,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Martin, 17, became a symbol of the Black Lives Matter movement in death. In life, he was a teenager who loved music, spent his time talking to girls and had a passion for planes. https://***Un', 'tweet_B：TONIGHT @ 7PM CT! @D***s joins faith leaders from across the country to discuss her book Faith After Ferguson, revisiting the front lines of the Ferguson Black Lives Matter protests &amp; discussing in the struggle for justice &amp; healing 5 years later. https://***Sr https://***2D', 'tweet_C：Ok... this police union boss stole over 1 million dollars from the POLICE! Is #BlueLivesMatter outraged?']","['Martin, 17, became a symbol of the Black Lives Matter movement in death. In life, he was a teenager who loved music, spent his time talking to girls and had a passion for planes. https://***Un', 'TONIGHT @ 7PM CT! @D***s joins faith leaders from across the country to discuss her book Faith After Ferguson, revisiting the front lines of the Ferguson Black Lives Matter protests &amp; discussing in the struggle for justice &amp; healing 5 years later. https://***Sr https://***2D', 'Ok... this police union boss stole over 1 million dollars from the POLICE! Is #BlueLivesMatter outraged?', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Let us Pray #JudgeKetanjiBrownJackson #VotingRightAct #JohnLewisVotingRightsAct #JusticeReform #BlackLivesMatter #BlackHistoryMonth https://***AI', '19 Austin police officers were indicted for using deadly weapons to injure nearly a dozen Black Lives Matter demonstrators. @G***t just said, ""Those officers should be praised for their efforts, not prosecuted."" https://***9L', 'NOW is committed to diversity, inclusion, and intersectionality. Black lives matter! https://***Ea', '-']",-,2,post,Ahmaud Arbery  s killers were sentenced to life in prison for federal hate crimes. time：2022-02-23
t1486500103141556224,17788557,2022-01-27 00:43:37+00:00,BlackLivesMatter,At @CAgovernor DMV and thinking customer representatives wearing #BlueLivesMatter hat isn’t approved.,post,-,At @C***r DMV and thinking customer representatives wearing #BlueLivesMatter hat isn’t approved.,M***r,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：Liza Minnelli has outlived Jennie Nguyen's time on 'The Real Housewives of Salt Lake City'. Bravo fired her after a series of social media posts that mocked Black Lives Matter came to light. https://***Im"", 'tweet_B：The group is seeking class-action status “to hold PPB responsible for its violent and unlawful conduct against an estimated tens of thousands” of Black Lives Matter protesters.', 'tweet_C：RT @S***C: What have we been saying?! #FireChiefSmith #localcontrol #blacklivesmatter']","[""Liza Minnelli has outlived Jennie Nguyen's time on 'The Real Housewives of Salt Lake City'. Bravo fired her after a series of social media posts that mocked Black Lives Matter came to light. https://***Im"", 'The group is seeking class-action status “to hold PPB responsible for its violent and unlawful conduct against an estimated tens of thousands” of Black Lives Matter protesters.', 'RT @S***C: What have we been saying?! #FireChiefSmith #localcontrol #blacklivesmatter', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""@g***i C'est vraiment un livre extraordinaire 🙏🌞💙 Vive #LeThinnai #TheThinnai #DalitLivesMatter #BlackLivesMatter"", 'At @C***r DMV and thinking customer representatives wearing #BlueLivesMatter hat isn’t approved.', 'Banning nuclear weapons IS a Black Lives Matter issue! Join @M***n, @O***n, @p***s, @B***n, @D***_ and others and me to discuss how the two intersect TODAY at 12 p.m. ET. https://***UP', '-']",-,1,post,Kimberly Potter was convicted of manslaughter in the death of Daunte Wright. time：2021-12-23
t1269456891031064576,961526827075362816,2020-06-07 02:31:22+00:00,BlackLivesMatter,#DemonSlayer fans! There won't be an aftershow tomorrow. The studio closed this week with respect to current events and to help maintain focus on #BlackLivesMatter. We should be back next weekend. Thank you for being awesome fans!   #anime #Toonami #AnimeTwitter @DemonSlayerUSA ,post,-,#DemonSlayer fans! There won't be an aftershow tomorrow. The studio closed this week with respect to current events and to help maintain focus on #BlackLivesMatter. We should be back next weekend. Thank you for being awesome fans! #anime #Toonami #AnimeTwitter @D***A https://***s9,A***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：a great conversation! @w***l and @C***n W. Kamau Bell On #BlackLivesMatter &amp; The Importance Of Showing Your Work... https://***CD via @Y***e', 'tweet_B：3 easy ways to help (welcome other suggestions) Watch these curated talks on racism: https://***2m Check out this ‘cheat sheet’ of petitions, causes to donate to: https://***oa I ❤️ swag. Show support w #BlackLivesMatter merch https://***9G', 'tweet_C：If you’ve made a commitment to listen in response to #BlackLivesMatter I highly recommend checking out the voices @b***s poetry jam https://***4M Racism is not just an American problem']","['a great conversation! @w***l and @C***n W. Kamau Bell On #BlackLivesMatter &amp; The Importance Of Showing Your Work... https://***CD via @Y***e', '3 easy ways to help (welcome other suggestions) Watch these curated talks on racism: https://***2m Check out this ‘cheat sheet’ of petitions, causes to donate to: https://***oa I ❤️ swag. Show support w #BlackLivesMatter merch https://***9G', 'If you’ve made a commitment to listen in response to #BlackLivesMatter I highly recommend checking out the voices @b***s poetry jam https://***4M Racism is not just an American problem', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Came back to Twitter to say: Black lives matter.', 'Black Lives Matter. https://***2J', ""#DemonSlayer fans! There won't be an aftershow tomorrow. The studio closed this week with respect to current events and to help maintain focus on #BlackLivesMatter. We should be back next weekend. Thank you for being awesome fans! #anime #Toonami #AnimeTwitter @D***A https://***s9"", '-']",-,2,post,"Chauvin  s charge was upgraded to add a second-degree murder charge. By this time, videos of police clashes with unarmed protesters were being heavily covered by news media. Two Buffalo, New York, police officers were charged with assault after a recording surfaced showing one officer pushing a seventy-five-year-old man to the ground and leaving him there as he bled from his head. time：2020-06-03"
