id,author_id,created_at,event_type,text,action,objec_tw,post_content,username,action_option,tweet_page,tweet_option,tweet_option_2,content_option,action_object_answer,action_content_answer,action_type_answer,trigger_news
t1323411420856291330,14949673,2020-11-02 23:47:25+00:00,Wildfire,...Remnants of the chemicals given off by a house fire can linger for several weeks after the clouds of billowing smoke are gone. #Wildfire #ColoradoWildfires #FireRestoration #CAWildfire #FireDamage ,post,-,...Remnants of the chemicals given off by a house fire can linger for several weeks after the clouds of billowing smoke are gone. #Wildfire #ColoradoWildfires #FireRestoration #CAWildfire #FireDamage https://***tt,s***a,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!', 'tweet_B：Just posted a photo @ Ventura, California https://***Rm', 'tweet_C：Time to invest in wines? California fires and French gov’t shutting down wine production keeping prices high. Good wine will increase in price. According to wine experts best wine at best price at Costco. $10.99 Kirkland Napa Valley Red Blend. Stock up now. Kim loves great wine']","['Fire Trump. Keep Fauci. Wear a mask. End the war on science. VOTE! VOTE! VOTE!', 'Just posted a photo @ Ventura, California https://***Rm', 'Time to invest in wines? California fires and French gov’t shutting down wine production keeping prices high. Good wine will increase in price. According to wine experts best wine at best price at Costco. $10.99 Kirkland Napa Valley Red Blend. Stock up now. Kim loves great wine', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Fire them shots Barack! 😂 🇺🇸 https://***kT', 'I feel like I am going to combust from all the stress this week and just be a puff of blue smoke 💨 into the air. 😭', '...Remnants of the chemicals given off by a house fire can linger for several weeks after the clouds of billowing smoke are gone. #Wildfire #ColoradoWildfires #FireRestoration #CAWildfire #FireDamage https://***tt', '-']",-,2,post,"Silverado Fire forced evacuations of 90,000 people in Orange County. time：2020-10-26"
t1312922406722310144,783179972881977344,2020-10-05 01:07:49+00:00,Wildfire,A smoky sunset tonight- no filter or editing  #sundaysunset #frasercolorado #williamsforkfire #smokeandsunset #coloradowildfire #byerspeak #weneedrain #beon9 #grandcounty ,post,-,A smoky sunset tonight- no filter or editing #sundaysunset #frasercolorado #williamsforkfire #smokeandsunset #coloradowildfire #byerspeak #weneedrain #beon9 #grandcounty https://***CK,a***g,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Lovely talk @S***e ! Loved your analogy of pain with fire in one house, there will be smoke in the other. https://***tr', 'tweet_B：RT @j***s: Fire up the ""It\'s Always Sunny"" theme music https://***Mu', 'tweet_C：Take a tour inside the largest cheese cave in the country, 30 feet underneath a hillside in Vermont with Katie Pickens on ‘How to Make It.’ All episodes of the series are now streaming on AppleTV, Amazon Fire TV, Android TV, and Roku https://***Sn https://***zS']","['Lovely talk @S***e ! Loved your analogy of pain with fire in one house, there will be smoke in the other. https://***tr', 'RT @j***s: Fire up the ""It\'s Always Sunny"" theme music https://***Mu', 'Take a tour inside the largest cheese cave in the country, 30 feet underneath a hillside in Vermont with Katie Pickens on ‘How to Make It.’ All episodes of the series are now streaming on AppleTV, Amazon Fire TV, Android TV, and Roku https://***Sn https://***zS', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""I repeat: Fire Bill O'Brien https://***7U"", '🤷🏻♂️Posted for a second time with the same title. The #NeffsFire is NOT “contained, controlled and out”... its 65% contained per @U***F. https://***dw', 'A smoky sunset tonight- no filter or editing #sundaysunset #frasercolorado #williamsforkfire #smokeandsunset #coloradowildfire #byerspeak #weneedrain #beon9 #grandcounty https://***CK', '-']",-,2,post,"California surpassed 4 million acres burned in 2020, a state record. time：2020-10-01"
t1318077407476084737,911297187664949248,2020-10-19 06:31:57+00:00,Wildfire,"@Reza_Zadeh TIL a wildfire smoke particle is 1/100th the diameter of human hair, and Zika virus is 1/10th the diameter of the smoke particle.",reply,I love this visualization for comparing the human hair to other common particles. The comparison to coronavirus is a bonus. https://***cR https://***ks,"@R***h TIL a wildfire smoke particle is 1/100th the diameter of human hair, and Zika virus is 1/10th the diameter of the smoke particle.",J***n,"['post', 'retweet', 'reply', 'quote']","['tweet_A：It’s a good morning!! At the dentist (bad) but I got to watch Daniel Tiger (extra good) without fear of ridicule. 😁 The plus column for me #danieltiger #alwayslearning @ Palo Alto, California https://***qn', 'tweet_B：I love this visualization for comparing the human hair to other common particles. The comparison to coronavirus is a bonus. https://***cR https://***ks', 'tweet_C：@L***1 @o***e Bill Barr has some explanations.. Maybe fire him?']","['It’s a good morning!! At the dentist (bad) but I got to watch Daniel Tiger (extra good) without fear of ridicule. 😁 The plus column for me #danieltiger #alwayslearning @ Palo Alto, California https://***qn', 'I love this visualization for comparing the human hair to other common particles. The comparison to coronavirus is a bonus. https://***cR https://***ks', '@L***1 @o***e Bill Barr has some explanations.. Maybe fire him?', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Had my first green smoothie just now and will go for a bike ride and when will California make me an honorary resident ?', '@R***h TIL a wildfire smoke particle is 1/100th the diameter of human hair, and Zika virus is 1/10th the diameter of the smoke particle.', '@L***e You smoke now?', '-']",tweet_B,1,reply,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1319275076626202627,354933574,2020-10-22 13:51:03+00:00,Wildfire,12 destructive hours of wildfire exposed Oregon's resource crisis ,post,-,12 destructive hours of wildfire exposed Oregon's resource crisis https://***VI,P***o,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Just posted a video @ West Hollywood, California https://***09', 'tweet_B：Digicom Electronics Expands Bay area California EMS Facility, read more on @T***t &gt;&gt; https://***UN https://***tF', 'tweet_C：Fake news, TVC headquarters got fire from minor electrical malfunctions. Called fire Service but they had no fuel. https://***E4']","['Just posted a video @ West Hollywood, California https://***09', 'Digicom Electronics Expands Bay area California EMS Facility, read more on @T***t &gt;&gt; https://***UN https://***tF', 'Fake news, TVC headquarters got fire from minor electrical malfunctions. Called fire Service but they had no fuel. https://***E4', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""12 destructive hours of wildfire exposed Oregon's resource crisis https://***VI"", 'They will rather set the country on fire than do the right thing ! 💔,the world is watching .', 'Today, I chaired 11th session of #CBF. The meeting focussed on COVID19 PROOFING THE BUSINESS ENVIRONMENT. The various presentations brought a diagnosis of the impact #COVID__19 has had on the economy in general and the business climate in particular. #CBFConference2020 #Cameroon https://***Vm', '-']",-,0,post,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1060497953188655104,15513604,2018-11-08 11:43:09+00:00,Wildfire,"“I grabbed a chair and I broke it through the glass”: 19-year-old Mitchell Hunter describes how he escaped the Borderline Bar &amp; Grill where a gunman opened fire in Thousand Oaks, CA ",post,-,"“I grabbed a chair and I broke it through the glass”: 19-year-old Mitchell Hunter describes how he escaped the Borderline Bar &amp; Grill where a gunman opened fire in Thousand Oaks, CA https://***DK",f***s,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Brush #fire smoke near Newbury Park, close to Thousand Oaks https://***lM', 'tweet_B：Did you? #vote @ Los Angeles, California https://***GQ', 'tweet_C：RT @B***s: UPDATE: 12 people are dead after a mass shooting inside a bar in Thousand Oaks #California. One of the victims is a sherif...']","['Brush #fire smoke near Newbury Park, close to Thousand Oaks https://***lM', 'Did you? #vote @ Los Angeles, California https://***GQ', 'RT @B***s: UPDATE: 12 people are dead after a mass shooting inside a bar in Thousand Oaks #California. One of the victims is a sherif...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['“I grabbed a chair and I broke it through the glass”: 19-year-old Mitchell Hunter describes how he escaped the Borderline Bar &amp; Grill where a gunman opened fire in Thousand Oaks, CA https://***DK', 'What do you know about home fires? @R***v has resources and tips to keep your home fire safe: https://***63 #FireSafety https://***6k', '""We have all seen these circus elephants complete with tusks, ivory in their head and thick skins, who move around the circus ring and grab the tail of the elephant ahead of them."" --Speech at the Cow Palace, San Francisco, California, 2 November 1960. Papers of John F. Kennedy.', '-']",-,0,post,Woolsey Fire started in Ventura County and spread to Los Angeles County. time：2018-11-08
t1316524889004666882,133880286,2020-10-14 23:42:48+00:00,Wildfire,RT @MotherJones: The climate isn’t just making wildfires worse. It can damage a forest's ability to recover at all. ,retweet,The climate isn’t just making wildfires worse. It can damage a forest's ability to recover at all. https://***CY,-,L***o,"['post', 'retweet', 'reply', 'quote']","['tweet_A：California voters, including parents, have deep concerns about distance learning https://***ov #edchat via @E***e https://***eS', ""tweet_B：The climate isn’t just making wildfires worse. It can damage a forest's ability to recover at all. https://***CY"", 'tweet_C：Just had @C***s organizing meeting and it is going to be 🔥🔥🔥!!! Stay tuned for awesome lineup 🎉 Huge 🙏 @n***a for spearheading this initiative; so glad to be part of it w/ @l***E @h***d @S***g @y***g @t***n @g***o @a***l https://***ZC']","['California voters, including parents, have deep concerns about distance learning https://***ov #edchat via @E***e https://***eS', ""The climate isn’t just making wildfires worse. It can damage a forest's ability to recover at all. https://***CY"", 'Just had @C***s organizing meeting and it is going to be 🔥🔥🔥!!! Stay tuned for awesome lineup 🎉 Huge 🙏 @n***a for spearheading this initiative; so glad to be part of it w/ @l***E @h***d @S***g @y***g @t***n @g***o @a***l https://***ZC', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['He is her secret, her vice She is his weakness, his dream A wildfire tests their will &amp; exposes their secret Can they survive the HEAT? All ebooks► https://***Qh Amazon► https://***0G #newadult #contemporaryromance #booklovers https://***yh', '@T***e Northern California https://***el', 'Let your voice be heard and your vote counted! Everything you need to know about voting in California can be found here: https://***3... #vote #vote2020 #voterregistration #votebymail #votecalifornia #voteearly #everyvotecounts https://***Dv', '-']",tweet_B,-,retweet,Zogg Fire in Shasta County killed 4 people and destroyed 204 structures. time：2020-10-12
t1311157258617724932,1631248231,2020-09-30 04:13:45+00:00,Wildfire,"#RobertParkerWineAdvocate &amp; our parent company The MICHELIN Group sends our heartfelt condolences to all chefs, winemakers, restaurateurs &amp; emergency services working tirelessly in these very difficult circumstances.  We will get through this together #strongertogether💪 #CALFIRE ",post,-,"#RobertParkerWineAdvocate &amp; our parent company The MICHELIN Group sends our heartfelt condolences to all chefs, winemakers, restaurateurs &amp; emergency services working tirelessly in these very difficult circumstances. We will get through this together #strongertogether💪 #CALFIRE https://***3d",W***e,"['post', 'retweet', 'reply', 'quote']","['tweet_A：California can and must lead the nation on addressing past and ongoing systemic injustice. Thank you @G***m for you signature on this critical issue. https://***K7', 'tweet_B：I stand with my Armenian friends in the South Bay in condemning the military conflict between #Azerbaijan and #Armenia. We need a negotiated ceasefire and peace. https://***Wz', 'tweet_C：RT @S***d: More devastation from #GlassFire in Napa County. Saddened by losses at @C***h @N***f @C***E #ShadyFire h...']","['California can and must lead the nation on addressing past and ongoing systemic injustice. Thank you @G***m for you signature on this critical issue. https://***K7', 'I stand with my Armenian friends in the South Bay in condemning the military conflict between #Azerbaijan and #Armenia. We need a negotiated ceasefire and peace. https://***Wz', 'RT @S***d: More devastation from #GlassFire in Napa County. Saddened by losses at @C***h @N***f @C***E #ShadyFire h...', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['#RobertParkerWineAdvocate &amp; our parent company The MICHELIN Group sends our heartfelt condolences to all chefs, winemakers, restaurateurs &amp; emergency services working tirelessly in these very difficult circumstances. We will get through this together #strongertogether💪 #CALFIRE https://***3d', 'California Condors, and Bengal Tigers Oh My! What do we have here? Common cause leading to animals becoming endangered is Humans! We need to be more responsible and do our parts as stewards of the planet! https://***8m', '@C***n Danielle DeSouza, California USA, pain researcher', '-']",-,0,post,"Glass Fire started in Napa and Sonoma Counties, threatening wineries. time：2020-09-27"
t1060874374981603328,827258161841135623,2018-11-09 12:38:55+00:00,Wildfire,"My heart &amp; prayers go out to these communities. Dry &amp; gusty weather made this wildfire explode to 10,000 acres in hours. Very dangerous for evacuees and first responders. Conditions continuing today.  Please be extra aware of fire possibilities.  ",post,-,"My heart &amp; prayers go out to these communities. Dry &amp; gusty weather made this wildfire explode to 10,000 acres in hours. Very dangerous for evacuees and first responders. Conditions continuing today. Please be extra aware of fire possibilities. https://***pa",S***e,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：Oh the weather outside is frightful! And the fires are not delightful. And we've no place to go! And it snows, and it snows and it snows... (California fire and ash version)"", 'tweet_B：The Eklund Gomes Team comes to California ☀️ Soma Way $100,000,000 Congratulations to the team and especially to @c***i @f***y @j***s. So proud and so excited, this is just the beginning! 📲 to schedule a private showing. https://***6J https://***qs', ""tweet_C：Midterm ballot measures: California voters decide to keep Democrats' gas tax increase https://***Zq""]","[""Oh the weather outside is frightful! And the fires are not delightful. And we've no place to go! And it snows, and it snows and it snows... (California fire and ash version)"", 'The Eklund Gomes Team comes to California ☀️ Soma Way $100,000,000 Congratulations to the team and especially to @c***i @f***y @j***s. So proud and so excited, this is just the beginning! 📲 to schedule a private showing. https://***6J https://***qs', ""Midterm ballot measures: California voters decide to keep Democrats' gas tax increase https://***Zq"", '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['“I don’t want thoughts. I don’t want prayers. I want gun control.” Her son didn’t come home. He died in California’s mass shooting. https://***7Q', 'My heart &amp; prayers go out to these communities. Dry &amp; gusty weather made this wildfire explode to 10,000 acres in hours. Very dangerous for evacuees and first responders. Conditions continuing today. Please be extra aware of fire possibilities. https://***pa', 'California bar shooting victims include police officer, aspiring Army service member https://***yj', '-']",-,1,post,"Camp Fire destroyed most of the town of Paradise, with 27 confirmed deaths at that point. time：2018-11-09"
t1307020382734557184,4878308518,2020-09-18 18:15:17+00:00,Wildfire,"From Jackie Berkowitz @ThinkCDS in the @NewSecurityBeat of @TheWilsonCenter describes the consequences of Bolsonaro’s denial of the Amazon wildfires, particularly during #COVID19 @CntrClimSec @CSRisks @YaleClimateComm @Mason4C @burkese @GoodmanSherri #ClimateCrisis #wildfires ",post,-,"From Jackie Berkowitz @T***S in the @N***t of @T***r describes the consequences of Bolsonaro’s denial of the Amazon wildfires, particularly during #COVID19 @C***c @C***s @Y***m @M***C @b***e @G***i #ClimateCrisis #wildfires https://***RF",J***d,"['post', 'retweet', 'reply', 'quote']","['tweet_A：Why #YesOnZ is long overdue by Don Perata, former California Senate President Pro Tem. ""Voting \'yes\' on Measure Z will help preserve the Alameda you want in your lifetime. Not the past."" https://***NB', 'tweet_B：Locked and loading... @ Los Angeles, California https://***If', 'tweet_C：We’re safe from the #BobcatFire thanks to the heroic efforts of the firefighters from multiple agencies. The battle is not over yet. https://***EO']","['Why #YesOnZ is long overdue by Don Perata, former California Senate President Pro Tem. ""Voting \'yes\' on Measure Z will help preserve the Alameda you want in your lifetime. Not the past."" https://***NB', 'Locked and loading... @ Los Angeles, California https://***If', 'We’re safe from the #BobcatFire thanks to the heroic efforts of the firefighters from multiple agencies. The battle is not over yet. https://***EO', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['NHS Spitfire plane to fly over Scotland today — when and where to see it https://***aQ', 'A7. #IoT sensors can detect &amp; report on #Wildfire hazards or rising floodwaters, and #AI can automatically take protective measures to mitigate or stop the risk in its tracks. #MMCChat https://***2T', 'From Jackie Berkowitz @T***S in the @N***t of @T***r describes the consequences of Bolsonaro’s denial of the Amazon wildfires, particularly during #COVID19 @C***c @C***s @Y***m @M***C @b***e @G***i #ClimateCrisis #wildfires https://***RF', '-']",-,2,post,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1339012794595741696,3153323618,2020-12-16 01:01:42+00:00,Wildfire,Did you know there are #coral #reefs on the shores of one of the most densely populated cities? #HongKong is a biodiversity hot spot in the northern Asian region. This is the outer edge for many #tropical species as our climate here is sub-tropical. 1/4 ,post,-,Did you know there are #coral #reefs on the shores of one of the most densely populated cities? #HongKong is a biodiversity hot spot in the northern Asian region. This is the outer edge for many #tropical species as our climate here is sub-tropical. 1/4 https://***YA,c***r,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：Here are the month of November and 2020 Total Statistics. Though #hillsboroughca consistently ranks among California's safest cities, it is not without criminal activity. We take great pride in working in partnership with our community to solve and prevent crime. https://***58"", 'tweet_B：@t***l So what? It’s a business. They employ a lot of people. You prefer he fire them?Employers are entitled to money. End of story.', 'tweet_C：If you’re an artist in UGANDA and you can’t plea to ask your so called “police” to free your fellow artists, YOU are bitter, jealous and envious. No cap. There’s something called SHOWMANSHIP. This is not the time to pour fuel to fire when peoples lives are at stake']","[""Here are the month of November and 2020 Total Statistics. Though #hillsboroughca consistently ranks among California's safest cities, it is not without criminal activity. We take great pride in working in partnership with our community to solve and prevent crime. https://***58"", '@t***l So what? It’s a business. They employ a lot of people. You prefer he fire them?Employers are entitled to money. End of story.', 'If you’re an artist in UGANDA and you can’t plea to ask your so called “police” to free your fellow artists, YOU are bitter, jealous and envious. No cap. There’s something called SHOWMANSHIP. This is not the time to pour fuel to fire when peoples lives are at stake', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Check out @R***q with @W***X at @E***s! Have you registered yet? #JasonGann #Wilfred #WilfedCBDSmokes #emerge #CannabisCommunity #Cannafest #cannabis #ARMedia https://***8a', 'Talk about owning a premium domain name! Hurry up and outbid the others now. The auction ends in 5 days. For details visit - https://***Ou . . . . #catched #domainauction #expireddomain #firees https://***6Z', 'Did you know there are #coral #reefs on the shores of one of the most densely populated cities? #HongKong is a biodiversity hot spot in the northern Asian region. This is the outer edge for many #tropical species as our climate here is sub-tropical. 1/4 https://***YA', '-']",-,2,post,"Bond Fire started in Orange County, forcing evacuations during the holiday season. time：2020-12-02"
t1308027476556169216,70796694,2020-09-21 12:57:07+00:00,Wildfire,"Yesterday, there were ZERO wildfires reported to Utah's interagency dispatch centers. This marks the first day Utah has not had at least one new ignition SINCE APRIL 17TH. ",post,-,"Yesterday, there were ZERO wildfires reported to Utah's interagency dispatch centers. This marks the first day Utah has not had at least one new ignition SINCE APRIL 17TH. https://***Iw",U***e,"['post', 'retweet', 'reply', 'quote']","[""tweet_A：Android phones and #USGS gave Southern California residents an early warning to the 4.5 earthquake last night Here's what the phones' sensors, acting as seismometers, detected. Yellow and red concentric circles are expected locations of the P and S waves. https://***E3 https://***9O"", 'tweet_B：When 6 months of being stuck at home and delays on my actual hydrology projects turn into a craft project - finally finished knitting 125 years of California precipitation data into a blanket! 🌧 🧶 https://***Ck', 'tweet_C：@S***n @K***a @c***a @F***d @S***w @f***y @a***s My district has blocked it. They won’t sign a universal agreement for the state of California']","[""Android phones and #USGS gave Southern California residents an early warning to the 4.5 earthquake last night Here's what the phones' sensors, acting as seismometers, detected. Yellow and red concentric circles are expected locations of the P and S waves. https://***E3 https://***9O"", 'When 6 months of being stuck at home and delays on my actual hydrology projects turn into a craft project - finally finished knitting 125 years of California precipitation data into a blanket! 🌧 🧶 https://***Ck', '@S***n @K***a @c***a @F***d @S***w @f***y @a***s My district has blocked it. They won’t sign a universal agreement for the state of California', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","[""Yesterday, there were ZERO wildfires reported to Utah's interagency dispatch centers. This marks the first day Utah has not had at least one new ignition SINCE APRIL 17TH. https://***Iw"", 'These are the different types of Fire Weapons for the game ""Crystal Squad"" that I am making with friends. Projectile design by https://***q. https://***7u', 'Earth, Wind &amp; Fire - September (Official Video) https://***7Q via @Y***e', '-']",-,0,post,San Francisco  s sky turned orange due to wildfire smoke. time：2020-09-10
t1310627610473320448,1608950586,2020-09-28 17:09:07+00:00,Wildfire,RT @ConservationSP: What do you get whn you combine off-the-charts wildfires and citizen science? Rowley et al ( us…,retweet,What do you get whn you combine off-the-charts wildfires and citizen science? Rowley et al (https://***S) use the FrogID citizen science program to document only modest reductions in frog occurrences after severe 2019/20 bushfires in southeastern Australia. https://***uL,-,C***y,"['post', 'retweet', 'reply', 'quote']","['tweet_A：What do you get whn you combine off-the-charts wildfires and citizen science? Rowley et al (https://***S) use the FrogID citizen science program to document only modest reductions in frog occurrences after severe 2019/20 bushfires in southeastern Australia. https://***uL', 'tweet_B：RT @D***s: Someone should finally stop the troublemakers #Turkey We call on an immediate ceasefire between #Armenia and #Azerbaijan...', 'tweet_C：(1/6) A 6-year-old boy died from infection due to Naegleria fowleri in Lake Jackson, Texas, in early September 2020. 3/11 environmental water samples tested positive for Naegleria, including from a fire hydrant, a civic center play fountain, and a home water hose. https://***p8']","['What do you get whn you combine off-the-charts wildfires and citizen science? Rowley et al (https://***S) use the FrogID citizen science program to document only modest reductions in frog occurrences after severe 2019/20 bushfires in southeastern Australia. https://***uL', 'RT @D***s: Someone should finally stop the troublemakers #Turkey We call on an immediate ceasefire between #Armenia and #Azerbaijan...', '(1/6) A 6-year-old boy died from infection due to Naegleria fowleri in Lake Jackson, Texas, in early September 2020. 3/11 environmental water samples tested positive for Naegleria, including from a fire hydrant, a civic center play fountain, and a home water hose. https://***p8', '-']","['tweet_A', 'tweet_B', 'tweet_C', '-']","['Chilling photos show the destruction and devastation the #GlassFire has left behind in Napa County. Fire crews are working to contain the wildfire that has already burned more than 2,000 acres and forced hundreds to evacuate. (AP Photos) Latest here: https://***p0 https://***qz', 'Staff Editor Austin C. Strohacker on the future of ridesharing in California: https://***53', 'Smart walls, wildfire cocktail, robot responders, and seismic signs. Watch “4 Awesome Discoveries You Probably Didn’t Hear About” that are standing up to Mother Nature: https://***xa Here’s one ⬇️ https://***bd', '-']",tweet_A,-,retweet,"Glass Fire started in Napa and Sonoma Counties, threatening wineries. time：2020-09-27"
