id,author_id,created_at,event_type,username,action_content,content_option,action_object_answer,action_content_answer,action_type_answer
t2835,u2655,2022-02-15 16:45:51+00:00,Covid,A***C,"“We are glad that the District has finally agreed to implement basic COVID-19 precautions,” said attorney Zoé Friedland of @p***c. “This settlement is an important step in protecting the health and safety of the people incarcerated by the District in the D.C. Jail.”","['“We are glad that the District has finally agreed to implement basic COVID-19 precautions,” said attorney Zoé Friedland of @p***c. “This settlement is an important step in protecting the health and safety of the people incarcerated by the District in the D.C. Jail.”', 'Tune in for our COVID-19 update with @D***S Secretary Molly Magarik and @D***d Secretary Mark Holodick. Subtítulos en español: https://***ei https://***ME', 'Breakthrough infections happen when someone who is fully vaccinated tests positive to COVID-19. The presence of a breakthrough infection doesn’t mean that vaccines don’t work. Get the full story. #getthescience #fightingCov2 https://***wf https://***1J', '-']",tweet_A,content_A,reply
t0337,u2133,2020-03-24 13:58:13+00:00,Covid,r***s,-,"['#QuarantineLife I just sent students in my now ""virtual lab"", #rstats code automating the #COVID19 data from John Hopkins. Useful for anyone to evaluate current trends of this #coronavirus for themselves #remotelearning https://***Oy', '#ÚLTIMAHORA: Cuatro nuevos casos de #coronavirus en #Uruguay 🇺🇾, que elevan el total del país a 162. El presidente asegura que el acatamiento de las medidas de distanciamiento social ""es enorme"", aunque hay excepciones. Habrá más presencia policial para evitar aglomeraciones https://***zJ', 'While constantly monitoring the COVID-19 information,we would like to confirm you that: 1- Paper submission deadline has been extended. 2- We are considering to allow remote participations to the main conference and workshops More details and updates at -&gt; https://***yl https://***G2', '-']",tweet_C,-,retweet
t2206,u2775,2022-01-21 23:00:05+00:00,Covid,G***i,"Experts, @f***r, @V***b, Dr. Adolfo García-Sastre, and Dr. Peter Palese discuss the need for #research that provide a better understanding of #vaccine- and infection induced #immunity to prepare for the next #pandemic. Learn more: https://***Q2 https://***bU","['Experts, @f***r, @V***b, Dr. Adolfo García-Sastre, and Dr. Peter Palese discuss the need for #research that provide a better understanding of #vaccine- and infection induced #immunity to prepare for the next #pandemic. Learn more: https://***Q2 https://***bU', 'Toyota Motor Corp informó este jueves que está ralentizando la producción en hasta 11 plantas en Japón debido al aumento de las infecciones por Covid-19 entre sus trabajadores y proveedores de repuestos. Fuente El Economista', '#COVID-19 news from around the world: In Canada, Ontario Premier Doug Ford is expected to make a “positive” announcement today about COVID-19 restrictions. https://***0G', '-']",-,content_A,post
t3776,u2045,2022-03-03 15:05:52+00:00,Covid,p***s,"#Maharashtra: 467 New Covid-19 Positive Cases, 234 New Omicron Positive Cases Reported In Mumbai Today https://***sF","['Just as history was made on August 25th 2020, when Nigeria was certified Wild Polio Free, we are working hard to eradicate COVID-19 virus and improve routine immunization coverage. https://***C4', '#EUStateAid #StrongerTogether Commission 🇪🇺 approves €100 million Italian 🇮🇹 scheme to support catering services operators in the context of the #coronavirus pandemic ⬇️ https://***nx https://***7M', '#Maharashtra: 467 New Covid-19 Positive Cases, 234 New Omicron Positive Cases Reported In Mumbai Today https://***sF', '-']",-,content_C,post
t2194,u1508,2022-01-21 08:13:24+00:00,Covid,k***a,"@B***n FACT (if you know what a fact is) More than 85% of all Portuguese citizens have now been vaccinated against Covid-19, way ahead of the UK's 67%. France, Spain and Italy have also raced ahead of Britain and have infection rates ten times lower. FACT: something you can't dispute","['COVID-19 has hit farmers hard. But is there enough mental health support for them? @d***e &amp; @F***d (@U***D) argue that more needs to be done in this new @G***s post .👇https://***M3', ""@B***n FACT (if you know what a fact is) More than 85% of all Portuguese citizens have now been vaccinated against Covid-19, way ahead of the UK's 67%. France, Spain and Italy have also raced ahead of Britain and have infection rates ten times lower. FACT: something you can't dispute"", ""India's COVID-19 vaccination coverage surpasses 159.67 crores . . . . . . .#news #newsupdate #newspaper #newsflash #update https://***ZQ"", '-']",tweet_B,content_B,reply
t1812,u2276,2021-08-19 11:32:07+00:00,Covid,r***d,"We have just added a new chart to our COVID-19 Data Explorer, showing vaccine booster doses administered. 5 countries are now reporting data on booster doses: Israel, Turkey, Uruguay, Cambodia, and Thailand. Explore the data here: https://***xb https://***FF","[""Florida Gov. Ron DeSantis has been criticized for efforts to ban mask mandates and vaccine passports. Meanwhile, he's touting a COVID-19 antibody treatment in which a top donor's company has invested millions of dollars. https://***hX"", 'New: San Antonio school district requires teachers and staff to be vaccinated against COVID-19. https://***nu', 'We have just added a new chart to our COVID-19 Data Explorer, showing vaccine booster doses administered. 5 countries are now reporting data on booster doses: Israel, Turkey, Uruguay, Cambodia, and Thailand. Explore the data here: https://***xb https://***FF', '-']",-,content_C,post
t2196,u2356,2022-01-21 10:00:10+00:00,Covid,A***k,"#CfP: Towards 2030: Sustainable Development Goal 1: No Poverty. A Sociological Perspective - #openaccess journal @F***y - Deadline for abstracts Mar 31, 2022 https://***Wj #CallforPapers #COVID19","['✅Detection ✅Diagnosis ✅Control ✅Monitoring are priories to recover from the #COVID19 pandemia in #LatAm How can wastewater help? Participate in this event to move #FromWasteToAction. 📅 25/01 12:00pm ET 👉 https://***lf https://***WR', '#EXPLAINED This week, #NPHET is recommending an easing of #COVID19 restrictions across the board But why is this case when Ireland recently saw some of the highest #COVID19 infection rates anywhere in the world? #VMNews Correspondent @n***s explains ⤵️ https://***Mm', '#CfP: Towards 2030: Sustainable Development Goal 1: No Poverty. A Sociological Perspective - #openaccess journal @F***y - Deadline for abstracts Mar 31, 2022 https://***Wj #CallforPapers #COVID19', '-']",-,content_C,post
t0312,u3095,2020-03-07 04:17:35+00:00,Covid,D***b,-,"['How does the Coronavirus spread? #CoronaVirus #COVID19 @H***A https://***yX', 'What happens when the medics treating coronavirus get it? One doctor combating Covid-19 thinks contingency plans need to be made for the inevitable. https://***3C', 'This took years of experience and expertise. Stefan Pöhlmann and I were postdocs together in Bob Doms’ lab and Stefan has been working tirelessly on other hu CoVs (cleavage and entry) for many years! This is important! Congrats Stefan; we need you! #SARSCoV2 #COVID19 https://***AW', '-']",tweet_B,-,retweet
t1625,u0879,2021-02-03 15:03:31+00:00,Covid,b***n,"More Executive Orders from the White House, still no agreement on #COVID19 relief and prepping for a 2nd Impeachment. @C***m , @g***t and @J***h join an all new hour at 10AM Eastern delivered to you on @F***s Headlines 24/7 @S***M 115.","['#Corona verstärkt soziale Ungleichheit. Während DE &amp; AT bereits impfen, haben ärmere Länder kaum Zugang zum #Covid19-Impfstoff. @p***u vom @G***n zeigt dies am Beispiel der Republik Moldau. https://***3K', 'More Executive Orders from the White House, still no agreement on #COVID19 relief and prepping for a 2nd Impeachment. @C***m , @g***t and @J***h join an all new hour at 10AM Eastern delivered to you on @F***s Headlines 24/7 @S***M 115.', 'This is probably the best news of the day, so savor those graphs: Remember that this is preliminary and we will have to wait and see whether these trends continue, but it sure looks like the #covid19 vaccine is starting to show the effect we all hoped for in Israel. https://***qV', '-']",-,content_B,post
t2259,u0641,2022-01-27 07:50:19+00:00,Covid,t***t,"Morning all. @k***s in the office Today #COVID19 restrictions change in England 👉🏽 face masks &amp; passes no longer a legal requirement 👉🏽 official guidance says take care and keep wearing masks ""in crowded and enclosed spaces"" @B***s sums it up https://***Kd","['Mendenhall focuses on homelessness, COVID-19 and cost of living in annual State of the City address https://***JF', 'Morning all. @k***s in the office Today #COVID19 restrictions change in England 👉🏽 face masks &amp; passes no longer a legal requirement 👉🏽 official guidance says take care and keep wearing masks ""in crowded and enclosed spaces"" @B***s sums it up https://***Kd', 'NEW global report supported by @F***K shows the scale of learning loss due to COVID-19 &amp; best evidence on how schools can recover. Urgent action is needed. See @F***h report: https://***Fp #InternationalDayofEducation https://***fQ', '-']",-,content_B,post
t3521,u0214,2022-02-26 04:00:06+00:00,Covid,M***o,#COVID-19 #coronavirus metrics drop strong #mask recommendations for most of the United States ... | #FaceMask | #COVID19 | #infections | #Illness | #SARSCoV2 | By @e***n and @J***d via @C***N https://***uS,"['#COVID-19 #coronavirus metrics drop strong #mask recommendations for most of the United States ... | #FaceMask | #COVID19 | #infections | #Illness | #SARSCoV2 | By @e***n and @J***d via @C***N https://***uS', 'LIVE: Premier Mark McGowan provides a COVID-19 update. #9News https://***d4', 'I have tested positive for COVID-19. I had been feeling a little under the weather and this morning I took a rapid test. I am resting at home and will isolate accordingly. I am relieved that I am vaxxed and boosted.', '-']",-,content_A,post
t2187,u1062,2022-01-20 14:18:08+00:00,Covid,s***i,Super Junior’s Eunhyuk Confirmed To Have Tested Positive For COVID-19 https://***2B https://***Hn,"['Super Junior’s Eunhyuk Confirmed To Have Tested Positive For COVID-19 https://***2B https://***Hn', 'NEWS: The Supreme Court blocked the Biden administration’s COVID-19 vaccine mandate for private businesses, but allowed the requirement for healthcare facilities that receive CMS funds to continue. That staff must be fully vaccinated by 2/28. More: https://***7S https://***kl', 'Boa notícia que vem da #Africa: após nova onda de #Covid19 causada pela #Omicron, novos casos no continente caem 20% https://***TE', '-']",-,content_A,post
t0352,u1882,2020-04-07 14:59:28+00:00,Covid,b***s,"I’ve never been more proud to be part of biopharma. Our industry is united in purpose &amp; commitment, deploying ingenuity &amp; talent; to speed COVID-19 treatments, cures &amp; vaccines for the good of mankind. Despite the good intent, there’s more to do to overcome the trust deficit. https://***bC","[""Assurance santé en Thaïlande et Coronavirus - Covid19 Les nouvelles conditions d'entrée du 19 mars 2020 pour le Royaume Thaïlandais https://***iJ #assurance #expats #expatries #thailand #thailand #covid19 #coronavirus #visa #expatiation #workpermit #thai #expatriates https://***wP"", 'I’ve never been more proud to be part of biopharma. Our industry is united in purpose &amp; commitment, deploying ingenuity &amp; talent; to speed COVID-19 treatments, cures &amp; vaccines for the good of mankind. Despite the good intent, there’s more to do to overcome the trust deficit. https://***bC', 'Novel clinical trial for COVID-19 using immune cells https://***5Z', '-']",-,content_B,post
t2670,u0592,2022-02-12 16:29:28+00:00,Covid,T***i,"Keep wearing a KN95, N95, or KF94. This will provide individual protection as well as community protection. Those who claim masking is no longer needed are wrong. It’s that simple. I’d love to provide an off-ramp but COVID19 doesn’t answer to me or any other human.","['Keep wearing a KN95, N95, or KF94. This will provide individual protection as well as community protection. Those who claim masking is no longer needed are wrong. It’s that simple. I’d love to provide an off-ramp but COVID19 doesn’t answer to me or any other human.', 'A cidade do Rio de Janeiro deu início, nesta quinta-feira (10), à campanha de vacinação contra a Covid-19 em escolas públicas da rede municipal https://***OH', 'Besides uploading negative RT-PCR report (taken 72 hrs prior to journey), option to upload certificate of completing full primary vaccination schedule of COVID-19 vaccination provided from countries on a reciprocal basis. The list of countries: https://***Yi (2/6)', '-']",-,content_A,post
t2644,u1441,2022-02-11 15:57:39+00:00,Covid,f***s,-,"['Utah #coronavirus update: @U***h reports 677 current hospitalizations, 2,062 new cases and 15 new deaths. https://***Gq', 'QOD: What grade do you give the Biden administration’s handling of the COVID-19 pandemic? https://***yU', ""The #COVID19 crisis is widening inequalities among and within countries. To help tackle this crisis we're convening the #ILOGlobalForum. Global leaders together with a common agenda: ensure a human-centred recovery. 📅22-24 February 📺 Live here: https://***3T https://***4U"", '-']",tweet_B,-,retweet
t0634,u2108,2020-06-23 22:19:40+00:00,Covid,A***I,"Maharashtra: Eric &amp; Merlin, a couple from Vasai, Mumbai donated 50 beds to a quarantine centre on their wedding day. #COVID19 (23.06.20) https://***SQ","['Maharashtra: Eric &amp; Merlin, a couple from Vasai, Mumbai donated 50 beds to a quarantine centre on their wedding day. #COVID19 (23.06.20) https://***SQ', 'FORGOTTEN PARADISE 🌴 A short sci-fi melodrama made in quarantine. While bengcobb was recovering from Covid-19 he began a creative collaboration with eddiethewheel (who he had never met). The result is a 5 minute... https://***1M', 'Interesting view on the plight of internal #migrants: @W***s report #COVID19 Crisis Through a Migration Lens https://***20', '-']",-,content_A,post
t2117,u0370,2022-01-10 02:30:52+00:00,Covid,i***t,"Tingkat Penularan Lebih Cepat Dari Varian Delta, 414 Kasus Covid-19 Terkomfirmasi Varian Omicron https://***fb","['Tingkat Penularan Lebih Cepat Dari Varian Delta, 414 Kasus Covid-19 Terkomfirmasi Varian Omicron https://***fb', 'Australia Finally !! Crossing 1 Million covid cases..🔥 Since starting Pandemic to 19 DEC 2021 - 250,000 cases 3 JAN 2022 - 500,000 cases 7 JAN 2022 - 750,000 cases 10 JAN 2022 - 1,000,000 cases #Australia #OCEANIA #COVID19 #OmicronVariant', 'In his latest eNsight, @B***a, uses COVID-19 vaccination rates to demonstrate how using broad averages can unduly disadvantage Africa, and thus why Africans themselves need to take interest in presenting their case. Take a look: https://***Ei #eNiversity #NeXT', '-']",-,content_A,post
t3696,u0003,2022-03-02 09:42:32+00:00,Covid,m***s,-,"['Territory Takes a Step Forward with Downgrades to COVID-19 Protocols Read Full Story: https://***AQ #VISource #TheSource #StCroix #StThomas #StJohn #USVI #USVirginIslands #News #Caribbean #CaribbeanNews https://***GJ', 'New on our Keys to Economic Recovery from COVID-19 project page: the NC Office of Strategic Partnerships answers the question, “How might philanthropy leverage or complement the American Rescue Plan Act in NC?” Find it under ""Resources"" here:🔹https://***S🔹', 'La #NuevaNormalidad y #COVID19 en viñetas, 02.03.2022. @M***e #Álvaro @i***6 @B***a https://***vL', '-']",tweet_B,-,retweet
t0344,u1258,2020-03-31 13:30:05+00:00,Covid,D***t,"#DYK that Dialight Signals &amp; Components provides critical LED indicator lighting for Medical customers including manufacturers of hospital beds, ventilators, &amp; other diagnostic equipment? #Grateful for companies supporting medical workers on the front lines dealing with COVID-19.","['Our volunteers are knowledgeable, committed, and full of heart. We are lucky! Get in touch to volunteer, donate, or request PPE. #PPE #PPENow #VolunteersAgainstCovid19 https://***nV', 'Why Sub-Saharan #Africa needs a unique response to #COVID-19 https://***Fk via @w***f', '#DYK that Dialight Signals &amp; Components provides critical LED indicator lighting for Medical customers including manufacturers of hospital beds, ventilators, &amp; other diagnostic equipment? #Grateful for companies supporting medical workers on the front lines dealing with COVID-19.', '-']",-,content_C,post
t2482,u2055,2022-02-08 14:15:27+00:00,Covid,r***n,"Después de toda la evidencia contra el uso de Ivermectina para tratar #COVID, y la falta de ética del intento de experimento de @P***o , espero que ya ningún médico en México recete este medicamento a sus pacientes con #COVID19","['Después de toda la evidencia contra el uso de Ivermectina para tratar #COVID, y la falta de ética del intento de experimento de @P***o , espero que ya ningún médico en México recete este medicamento a sus pacientes con #COVID19', 'South Africa registers Pfizer’s Covid-19 Comirnaty vaccine for individuals over the age of 12 and MC Pharma’s Sinopharm shot for adults https://***Pw', 'Gay and lesbian adults report higher COVID-19 vaccination rates overall than heterosexual adults https://***yv', '-']",-,content_A,post
t3614,u1704,2022-02-28 14:51:27+00:00,Covid,F***x,"Read the @B***y piece by our Chairman Mark Kessel, underlining the crucial role of access to tests, treatments, and vaccines to stop the spread of #COVID19 ⬇️ https://***Wp","['Once a fringe ideology, antivaxx and conspiratorial stances and attitudes are likely to outlast the pandemic and COVID-19 related restrictions. Read about it in this article for the @I***t featuring @M***d and @j***y: https://***lh', 'Read the @B***y piece by our Chairman Mark Kessel, underlining the crucial role of access to tests, treatments, and vaccines to stop the spread of #COVID19 ⬇️ https://***Wp', 'Two new studies suggest that COVID-19 first spread in humans at same live market in Wuhan where the initial infections were reported. https://***8s', '-']",-,content_B,post
t0640,u0317,2020-06-28 07:44:00+00:00,Covid,i***e,💻 #Numérique : une réflexion de @b***i sur leçons à tirer de la gestion de la crise du #Covid19 pour une refonte de l’Etat tournée vers le numérique. https://***jR,"[""Phenomenal research by Dr. Doug Fraser and his research team in #LdnOnt in profiling the body's immune response to #COVID19 https://***1j @l***h @S***t"", '💻 #Numérique : une réflexion de @b***i sur leçons à tirer de la gestion de la crise du #Covid19 pour une refonte de l’Etat tournée vers le numérique. https://***jR', 'The ONLY good thing that #coronavirus WILL deliver to not only for #america but for anyone on this #planet is that the #world will be free from the #dictator @r***p and his irresponsible attitude towards... https://***OP', '-']",-,content_B,post
t3737,u1209,2022-03-02 22:00:22+00:00,Covid,M***s,Yelp shows business openings continue their rebound in year two of Covid-19. Here's who saw the biggest interest. https://***34,"['When Biden said ""Thanks to the progress we have made this past year, COVID-19 need no longer control our lives,"" he meant ""Thanks to how scared we are of the midterms this year, we can no longer use COVID-19 to control your lives.""', ""Yelp shows business openings continue their rebound in year two of Covid-19. Here's who saw the biggest interest. https://***34"", '#ComunicadoSalud Suministrados en México, 181.9 millones de biológicos contra #COVID19 ➡️ https://***tg https://***z9', '-']",-,content_B,post
t2650,u0334,2022-02-11 18:07:59+00:00,Covid,E***1,Minister of Health Lizzie Nkosi's #COVID19 update on 11 February 2022: https://***YF,"['#ICD11 update provides numerous benefits: 🔹Clearer terminology 🔹Data dictionary for @W***O guidelines 🔹Digital documentation of #COVID19 vaccination status. @W***O stands ready to support countries and partners to adopt #ICD11. Call on us! (2/3)', 'Algunas personas que padecieron covid-19 reportan que algunos síntomas han persistido semanas o meses. ¿Se considera esto covid prolongado? El doctor Elmer Huerta responde https://***6w', ""Minister of Health Lizzie Nkosi's #COVID19 update on 11 February 2022: https://***YF"", '-']",-,content_C,post
t1748,u0490,2021-05-25 12:12:39+00:00,Covid,D***y,"New Study: No correlation between school mask mandates and COVID-19 case rates for students and staff in Florida, New York, and Massachusetts.","['New Study: No correlation between school mask mandates and COVID-19 case rates for students and staff in Florida, New York, and Massachusetts.', '⚠️PAY ATTENTION to rising #B16172 crisis in UK—crucial because India variant affects us all. It is now ~50% of all cases in England, surging fast, especially in kids. Hospital #COVID19 ward in Bolton🇬🇧 filling up. “It’s too late to contain” @c***p 🧵 https://***cb https://***Tj', 'Data on the spread of the India Covid-19 variant in schools removed by Government from PHE report days before requirement on face masks dropped. https://***at', '-']",-,content_A,post
t2016,u2232,2021-12-12 19:43:29+00:00,Covid,E***s,Should ethical vegans get the COVID-19 vaccine? https://***rN via @V***g,"['Should ethical vegans get the COVID-19 vaccine? https://***rN via @V***g', 'Chewing Gum to Block COVID-19? Penn Researchers Hope So, but There’s a Long Way to Go The Philadelphia Inquirer https://***0D', 'Tosh Chilkoti of Duke University has developed a COVID-19 Test which measures Immunity against Multiple SARS-CoV-2 Variants in an Hour https://***kk', '-']",-,content_A,post
t2514,u0770,2022-02-09 09:57:47+00:00,Covid,L***g,COVID-19 and policies for care homes in the first wave of the pandemic: evidence from five European welfare states https://***5X,"['EpiTrace© Sentinel Solutions Inc. is an open-source Canadian developed distributed software system proven to help manage #pandemic outbreaks https://***lE #EpiTraceSentinel https://***XX', '¡También se recomiendan las vacunas COVID-19 si está embarazada! Consulte la hoja informativa de @M***y sobre las vacunas COVID-19 para obtener respuestas a preguntas comunes en https://***2.', 'COVID-19 and policies for care homes in the first wave of the pandemic: evidence from five European welfare states https://***5X', '-']",-,content_C,post
t2065,u0120,2021-12-30 16:00:14+00:00,Covid,S***t,"Howard University Hospital CEO Anita Jenkins was called a ""sellout to her people"" for encouraging them to get the Covid-19 vaccines. ""We had no idea how Covid was going to react to our patients in our community. We certainly knew we had to advocate for vaccinations."" @C***C https://***qk","['Howard University Hospital CEO Anita Jenkins was called a ""sellout to her people"" for encouraging them to get the Covid-19 vaccines. ""We had no idea how Covid was going to react to our patients in our community. We certainly knew we had to advocate for vaccinations."" @C***C https://***qk', ""Today's #COVID19MA vaccine update: - 14,807,600 doses shipped to MA - 12,707,897 total doses administered, 46,070 more than yesterday - 5,082,311 people are fully vaccinated. Read the full report: https://***VD"", '@v***d @P***r @A***t @W***D @A***r @n***k @g***r @D***l @C***D @G***D @t***l @I***_ To clarify intent of my tweet above. We should not have to ignore an unsafe #guidleine. The @A***t should change their guideline to keep patients and healthcare workers safe and protected from #COVID19.', '-']",-,content_A,post
t2191,u1217,2022-01-21 00:01:30+00:00,Covid,O***s,What COVID-19 Has Taught Cancer Care Systems: https://***Yu #globalhealth #MedTwitter #CancerCare #COVID #covidandcancer https://***Mu,"['In partnership with @W***n, we support the expansion of #COVID19 testing, enhance surveillance &amp; diagnostics, &amp; help provincial hospitals &amp; facilities improve case management and infection control in 34 provinces in Afghanistan. #StrongerTogether https://***9Z', '❌ #CovidMyth: The #Omicron variant is just cold &amp; cough. ✅ #CovidFact: Omicron is not mild and should not be taken lightly. It is essential to follow #COVID19 appropriate behaviour to protect yourself and your loved ones. 💉• 😷 •🧍↔️🧍• 🧼 📸 : @i***s https://***iz', 'What COVID-19 Has Taught Cancer Care Systems: https://***Yu #globalhealth #MedTwitter #CancerCare #COVID #covidandcancer https://***Mu', '-']",-,content_C,post
t2517,u0421,2022-02-09 12:13:43+00:00,Covid,W***9,"@S***s If COVID-19 is anywhere, it is potentially everywhere. COVID-19 vaccines will save many lives. Mask wearing is also a good idea.","['Since COVID-19 is an airborne disease that stays within indoor spaces, it is important to have good ventilation to prevent the spread of the virus particles. #IntheKnow #COVID19 #LagingHandaPH #BayanihanBakunahan #Resbakuna #BIDASolusyon #BCS https://***dp', ""À Madagascar, les fake news sont la forme de violence en ligne la plus répandue pendant le confinement dû à COVID-19, et continuent de l'être. Pour marquer #InternetPlusSûr, voici 5 astuces pour faire la différence entre informations fiables et fake news. #SaferInternetDay https://***2E"", '@S***s If COVID-19 is anywhere, it is potentially everywhere. COVID-19 vaccines will save many lives. Mask wearing is also a good idea.', '-']",tweet_A,content_C,reply
t3649,u3019,2022-03-01 06:30:00+00:00,Covid,S***d,"👉 Comunicat dels col·legis professionals de l’àmbit de la salut de Catalunya sobre la necessitat de mantenir els fons estatals COVID-19, via @C***a https://***4x https://***KA","['Los contactos estrechos dejarán de hacer cuarentena desde el próximo sábado #COVID19 #Covid_19 #COVID #COVIDー19 #coronavirus #Omicron #OmicronVariant #OMICRON2 #OmicronVarient #pandemia #saludpublica https://***BA a través de @2***m', '👉 Comunicat dels col·legis professionals de l’àmbit de la salut de Catalunya sobre la necessitat de mantenir els fons estatals COVID-19, via @C***a https://***4x https://***KA', 'Dr @D***e is not mincing words here CDC’s New Mask Guidelines For Covid-19 Throw Vulnerable People Under The Bus https://***w9', '-']",-,content_B,post
t0357,u0071,2020-04-10 09:30:38+00:00,Covid,P***F,#Covid19_Lockdown. Food Distribution. #PuruliaProtigyaFoundation. Contact No- 7318756437. https://***Z8,"['Here’s how India’s power grid survived the ‘Diya Jalao ’ #9Baje9Minute #coronavirusinindia #Covid_19 @P***a @n***i @t***n @T***a @p***a @M***p @l***i https://***uA', '#Covid19_Lockdown. Food Distribution. #PuruliaProtigyaFoundation. Contact No- 7318756437. https://***Z8', 'Après le #coronavirus, les idées percutantes de @f***x sur la gestion hospitalière en France https://***Fh', '-']",-,content_B,post
t3466,u2869,2022-02-25 00:29:30+00:00,Covid,C***N,-,"['Volunteer opportunities limited for Haldimand students during COVID-19 pandemic https://***Rr https://***qU', 'Flu and COVID-19 bring greater risk to pregnant women and their babies. Speak to your midwife about getting your free flu and COVID-19 vaccinations. 🤰 https://***Ts', 'Until 24 February, if you test positive for COVID-19 you are required by law to self isolate😷🧪 https://***x4', '-']",tweet_B,-,retweet
t3271,u0217,2022-02-21 16:48:22+00:00,Covid,D***C,Got a #COVID #Booster? You Probably Won’t Need Another for a Long Time #COVID19 #Coronavirus https://***bF,"['Over 25% of #HealthCare spending is unnecessary, and with a rise in deferred care from COVID-19, it’s evident that fee-for-service models aren’t sustainable. Our new article outlines a better way. https://***l8', 'تقرير مستشفى الحريري ليوم الإثنين 21 شباط (فبراير) 2022 https://***os #زوايا_ميديا #كورونا #كورونا_لبنان #coronavirus #COVID19 #Lebanon #مستشفى_رفيق_الحريري_الجامعي #كوفيد19 #Covid19 #لبنان #لقاح #Pfizer #AstraZeneca #Sinopharm @M***a @r***l', 'Got a #COVID #Booster? You Probably Won’t Need Another for a Long Time #COVID19 #Coronavirus https://***bF', '-']",-,content_C,post
t2389,u3010,2022-02-04 17:46:37+00:00,Covid,s***g,Conditions stemming largely from the omicron variant of Covid-19 have halted the recovery process for Omega Healthcare Investors. #skillednursing #healthcare https://***Lv,"['We have the tools to protect people in low- &amp; middle-income countries from #COVID19. A key reason mRNA vaccines aren’t being produced more widely is because @p***r @B***p &amp; @m***x aren’t allowing it. #VaccineEquity #ShareTheTech https://***CR', 'Conditions stemming largely from the omicron variant of Covid-19 have halted the recovery process for Omega Healthcare Investors. #skillednursing #healthcare https://***Lv', '#MENA is the world’s most water-stressed region, with over 60% of the population living in areas of high water stress. The #Covid19 pandemic has added an additional dimension of social &amp; economic impacts, putting substantial constraints on WASH services: https://***DF https://***Pp', '-']",-,content_B,post
t3609,u3139,2022-02-28 10:15:31+00:00,Covid,D***r,-,"['@L***l &lt;ᴇɴɢʟɪsʜ ᴛʀᴀɴsʟᴀᴛɪᴏɴ&gt; [NOTICE] Lee Jin Hyuk COVID-19 Test Result Information https://***C4', 'There are three ways to get in touch with your #Enfield GP practice. Use a convenient, secure online form, call or visit. For more information visit your practice’s website. Please follow Covid-19 safety measures when visiting. https://***Pg', 'In light of #COVID19Coronavirus and #Bible Prophecy, what are we to do? Start with Ask. Seek. Knock. https://***RD', '-']",tweet_B,-,retweet
t3789,u0810,2022-03-03 19:34:17+00:00,Covid,d***o,"#COVID19 | Pese a que los indicadores de la pandemia mejoran, hoy se han registrado más de 23.000 contagios, frente a los 18.803 de ayer https://***yo","['Visit your nearest vaccination site to get your #COVID19 jab. Region 2 vaccination sites. #VaccinesSaveLives https://***AQ', ""Today's #COVID19 data update for case reports from 2/26/22 through 2/28/22: New Cases: 2,096 (1,242,066 to date) New Deaths: 29 (15,796 to date) For more data, including case count and hospitalization epi curves, see the dashboard: https://***U. https://***yP"", '#COVID19 | Pese a que los indicadores de la pandemia mejoran, hoy se han registrado más de 23.000 contagios, frente a los 18.803 de ayer https://***yo', '-']",-,content_C,post
t0361,u1295,2020-04-14 12:58:38+00:00,Covid,E***n,"Do you work for a small business? If so, we are keen to help support during the uncertainty of #COVID2019 by offering SMEs mental well-being support. Take a look at more details below. #SmallBusinesses #support #coronavirusuk https://***2f","['Do you work for a small business? If so, we are keen to help support during the uncertainty of #COVID2019 by offering SMEs mental well-being support. Take a look at more details below. #SmallBusinesses #support #coronavirusuk https://***2f', ""Edmund Phelps on the COVID-19 response with @a***r for Manhattan Institute's E21: https://***eT"", '#Hydroxychloroquine prophylaxis: a strategy to control #COVID19 epidemic? we should know soon from a randomized study in Detroit https://***P4', '-']",-,content_A,post
t1726,u0703,2021-04-24 18:15:37+00:00,Covid,p***r,"Daniel Griffin on front-line health care worker survey, pre-exposure seropositivity and infection in healthy young adults, postvaccination infections in nursing facility, no evidence for brain infection, mortality among patients hospitalized with #COVID19 https://***Ak https://***iA","['Daniel Griffin on front-line health care worker survey, pre-exposure seropositivity and infection in healthy young adults, postvaccination infections in nursing facility, no evidence for brain infection, mortality among patients hospitalized with #COVID19 https://***Ak https://***iA', ""Since February 2020, more than 2.4M women have exited the workforce. @S***t’s 360 report, Forging New Pathways for Women's Careers: A Pink Pandemic Recovery Plan, explores COVID-19’s disproportionate toll on women across the world. Read here. https://***mY"", 'Our Deputy CoM was pleased to receive the visit of @U***i Director Chris Cushing &amp; David Taylor from @U***s in our warehouse today to show how we store their lifesaving #hygiene #COVID19 #kitchen and #fixing #kits for #emergency response in #Haiti and the region https://***ee', '-']",-,content_A,post
